Wall time,Step,Value
1519468200.1280859,174,0.90625
1519468201.134439,176,0.875
1519468201.6412888,177,0.90625
1519468202.1418426,178,0.8125
1519468202.6648314,179,0.84375
1519468206.9135892,181,0.8125
1519468207.4241974,182,0.875
1519468207.9155796,183,0.90625
1519468208.4117017,184,0.6875
1519468208.9338713,185,0.875
1519468209.42735,186,0.78125
1519468209.9308455,187,0.625
1519468210.4228132,188,0.8125
1519468210.9281878,189,0.96875
1519468211.9366713,191,0.8125
1519468212.4333136,192,0.78125
1519468213.9527414,195,0.8125
1519468215.9636362,199,0.8125
1519468216.4540362,200,0.875
1519468217.4667141,202,0.875
1519468217.962152,203,0.84375
1519468218.456028,204,0.8125
1519468219.457876,206,0.8125
1519468219.9542563,207,0.78125
1519468220.456457,208,0.8125
1519468220.9588714,209,0.84375
1519468221.4729266,210,0.90625
1519468222.9833796,213,0.90625
1519468223.5052788,214,0.9375
1519468224.0125546,215,0.78125
1519468224.5058565,216,0.8125
1519468225.0500872,217,0.71875
1519468225.5658453,218,0.8125
1519468226.0565898,219,0.90625
1519468226.5489256,220,0.90625
1519468227.054209,221,0.875
1519468227.5720775,222,0.78125
1519468228.085783,223,0.90625
1519468228.585188,224,0.90625
1519468229.594839,226,0.90625
1519468230.087741,227,0.84375
1519468230.584082,228,0.8125
1519468231.5730977,230,0.90625
1519468232.0824373,231,0.75
1519468232.5831707,232,0.875
1519468233.0854275,233,0.84375
1519468233.5759885,234,0.9375
1519468234.1077795,235,0.84375
1519468234.6085715,236,0.9375
1519468235.6144407,238,0.84375
1519468236.1052194,239,0.875
1519468240.3551981,241,0.84375
1519468240.8504748,242,0.90625
1519468241.3638382,243,0.84375
1519468242.3679004,245,0.78125
1519468242.8852534,246,0.8125
1519468243.384424,247,0.625
1519468243.8759563,248,0.8125
1519468244.3668387,249,0.9375
1519468244.8664625,250,0.90625
1519468245.356993,251,0.84375
1519468245.8535573,252,0.8125
1519468246.3589091,253,0.78125
1519468246.8590229,254,0.8125
1519468247.359119,255,0.875
1519468247.850049,256,0.84375
1519468248.3407278,257,0.90625
1519468249.394359,259,0.96875
1519468249.885795,260,0.9375
1519468250.3777285,261,0.875
1519468250.9594395,262,0.875
1519468251.958913,264,0.75
1519468252.4735038,265,0.8125
1519468252.974899,266,0.84375
1519468253.966583,268,0.90625
1519468254.963792,270,0.96875
1519468255.9965043,272,0.84375
1519468256.4918606,273,0.875
1519468257.0142431,274,0.8125
1519468257.5215483,275,0.8125
1519468258.0195303,276,0.84375
1519468259.0213966,278,0.8125
1519468259.5146315,279,0.90625
1519468260.0070815,280,0.84375
1519468260.5084624,281,0.96875
1519468261.0148356,282,0.75
1519468261.510578,283,0.9375
1519468262.003435,284,0.875
1519468262.5182424,285,0.875
1519468265.0322566,290,0.9375
1519468266.034106,292,0.90625
1519468266.5258703,293,0.84375
1519468267.5382771,295,0.90625
1519468268.034131,296,0.90625
1519468268.534689,297,0.90625
1519468269.0413866,298,0.90625
1519468269.5332644,299,0.90625
1519468269.8472717,300,1.0
1519468272.736707,301,0.875
1519468273.241813,302,0.90625
1519468273.7350516,303,0.90625
1519468274.237123,304,0.65625
1519468274.744974,305,0.875
1519468276.247194,308,0.875
1519468276.7501717,309,0.9375
1519468277.2441065,310,0.875
1519468277.7587557,311,0.875
1519468278.2551146,312,0.8125
1519468279.2733583,314,0.8125
1519468279.786289,315,0.90625
1519468280.2814894,316,0.78125
1519468280.807869,317,0.9375
1519468281.309289,318,0.90625
1519468281.799034,319,0.9375
1519468282.3147867,320,0.96875
1519468282.9008405,321,0.875
1519468283.4015892,322,0.90625
1519468283.9113708,323,0.8125
1519468284.4140246,324,0.84375
1519468284.908608,325,0.875
1519468285.4163046,326,0.84375
1519468285.9671912,327,0.84375
1519468286.4645889,328,0.90625
1519468286.9708056,329,0.90625
1519468287.9613543,331,0.84375
1519468288.457478,332,0.875
1519468289.4592466,334,0.90625
1519468290.4555745,336,0.8125
1519468291.4458249,338,0.84375
1519468291.953196,339,0.90625
1519468292.4526393,340,0.90625
1519468292.9563854,341,0.9375
1519468293.4474673,342,0.78125
1519468293.9497979,343,0.9375
1519468294.4536905,344,0.875
1519468294.958134,345,0.875
1519468295.4598763,346,0.96875
1519468295.9535942,347,0.875
1519468296.4456007,348,0.78125
1519468296.943711,349,0.8125
1519468297.4359066,350,0.96875
1519468297.9424245,351,0.71875
1519468298.4474363,352,0.90625
1519468298.96574,353,0.8125
1519468299.4709606,354,0.9375
1519468299.9791229,355,0.875
1519468300.4713714,356,0.9375
1519468300.9645665,357,0.90625
1519468301.468531,358,0.78125
1519468301.971179,359,0.9375
1519468302.2827795,360,1.0
1519468305.2335598,361,0.90625
1519468305.7265399,362,0.9375
1519468306.2246988,363,0.90625
1519468306.7186465,364,0.8125
1519468307.2126434,365,0.84375
1519468307.7260256,366,0.90625
1519468308.2478273,367,0.71875
1519468308.7477322,368,0.875
1519468309.2910564,369,0.9375
1519468310.2895467,371,0.84375
1519468310.793009,372,0.84375
1519468311.8117616,374,0.8125
1519468312.3202906,375,0.9375
1519468312.825239,376,0.78125
1519468313.3209808,377,0.90625
1519468313.8215435,378,0.9375
1519468314.381809,379,0.9375
1519468314.8957703,380,0.90625
1519468315.8852513,382,0.9375
1519468316.3765452,383,0.875
1519468317.4435568,385,0.78125
1519468317.940764,386,0.90625
1519468318.4448984,387,0.84375
1519468318.9369023,388,0.875
1519468319.4474325,389,0.9375
1519468320.4478168,391,0.90625
1519468320.9474688,392,0.875
1519468321.4535155,393,0.9375
1519468321.9429154,394,0.90625
1519468322.949136,396,0.90625
1519468323.4535527,397,0.78125
1519468323.9618912,398,0.90625
1519468324.4640276,399,0.90625
1519468324.9560874,400,0.90625
1519468325.958859,402,0.8125
1519468326.460624,403,0.96875
1519468326.9718046,404,0.9375
1519468327.9912739,406,0.9375
1519468328.4883575,407,0.96875
1519468329.4736118,409,0.90625
1519468330.4583726,411,0.8125
1519468330.9701242,412,0.96875
1519468331.4718802,413,0.84375
1519468332.5049255,415,0.875
1519468332.994072,416,1.0
1519468333.484943,417,0.90625
1519468334.4819036,419,0.9375
1519468334.793514,420,1.0
1519468338.6758432,421,0.875
1519468339.1981804,422,0.9375
1519468339.7076507,423,0.875
1519468340.2621145,424,0.8125
1519468340.7567775,425,0.8125
1519468341.7666194,427,0.6875
1519468342.7696877,429,0.9375
1519468343.7760746,431,0.90625
1519468344.783703,433,0.90625
1519468346.2811863,436,0.8125
1519468346.7982342,437,0.9375
1519468347.8008742,439,0.9375
1519468348.3112633,440,0.875
1519468348.8106468,441,0.875
1519468349.3006692,442,0.9375
1519468349.808753,443,0.9375
1519468350.8029928,445,0.90625
1519468351.2978227,446,0.90625
1519468351.813234,447,0.8125
1519468352.3173614,448,0.875
1519468352.8161561,449,1.0
1519468353.3261185,450,0.9375
1519468353.8346484,451,0.90625
1519468354.3299012,452,0.90625
1519468354.8256214,453,0.96875
1519468355.3294818,454,0.96875
1519468355.8522313,455,0.8125
1519468356.3515224,456,0.90625
1519468357.3487375,458,0.9375
1519468357.84147,459,0.96875
1519468358.3353891,460,0.9375
1519468358.8432384,461,0.90625
1519468359.3474395,462,0.8125
1519468359.8587902,463,0.96875
1519468360.364211,464,0.90625
1519468360.8578763,465,0.9375
1519468361.3707523,466,0.90625
1519468361.884699,467,0.9375
1519468362.3761282,468,0.8125
1519468362.8764362,469,0.90625
1519468363.3729234,470,0.96875
1519468363.8667276,471,0.90625
1519468364.3600042,472,0.9375
1519468364.8724263,473,0.90625
1519468365.3662114,474,0.9375
1519468365.8603284,475,0.90625
1519468366.353022,476,0.9375
1519468367.3535025,478,0.875
1519468367.8770957,479,0.9375
1519468373.5229595,483,0.96875
1519468374.0150363,484,0.75
1519468374.530271,485,0.84375
1519468375.038387,486,0.875
1519468375.5347083,487,0.71875
1519468376.0354297,488,0.90625
1519468376.5337648,489,0.96875
1519468377.027563,490,0.875
1519468378.0268166,492,0.90625
1519468378.530351,493,0.90625
1519468379.0644004,494,0.875
1519468380.556386,497,0.84375
1519468381.0491,498,0.78125
1519468382.1474469,500,0.90625
1519468383.6559296,503,0.9375
1519468384.1706371,504,0.875
1519468384.6746848,505,1.0
1519468385.1906364,506,0.875
1519468385.6880574,507,0.96875
1519468386.1902175,508,0.90625
1519468386.6857092,509,0.90625
1519468387.1845973,510,0.90625
1519468387.686139,511,0.90625
1519468388.1879494,512,0.90625
1519468388.692901,513,0.96875
1519468389.697347,515,0.90625
1519468390.1871667,516,0.9375
1519468390.678851,517,0.9375
1519468391.20116,518,0.90625
1519468391.6939695,519,0.9375
1519468392.2033427,520,0.9375
1519468392.7085247,521,0.96875
1519468393.7102814,523,1.0
1519468394.21178,524,1.0
1519468394.7063718,525,0.9375
1519468395.2076762,526,0.96875
1519468398.1983626,532,0.96875
1519468399.2143838,534,0.96875
1519468399.7219188,535,0.96875
1519468400.214348,536,1.0
1519468400.704386,537,0.875
1519468401.2045195,538,0.90625
1519468401.6983814,539,0.875
1519468402.014001,540,0.9411764740943909
1519468407.0275207,541,0.96875
1519468407.5241346,542,0.96875
1519468408.0166934,543,1.0
1519468408.5068758,544,0.875
1519468409.0064929,545,0.90625
1519468409.5167444,546,0.96875
1519468410.0270305,547,0.71875
1519468410.537919,548,0.84375
1519468411.043687,549,0.9375
1519468411.5517879,550,0.90625
1519468412.5532784,552,0.9375
1519468413.0513563,553,0.84375
1519468413.5531213,554,0.90625
1519468414.5594552,556,0.84375
1519468415.0849795,557,0.9375
1519468415.5764189,558,0.9375
1519468416.0710623,559,0.90625
1519468416.5736763,560,0.9375
1519468417.0651824,561,0.9375
1519468417.5607324,562,0.90625
1519468418.06627,563,0.90625
1519468418.5721705,564,0.90625
1519468419.0750275,565,0.9375
1519468419.5756526,566,0.875
1519468420.112801,567,0.96875
1519468420.6049986,568,0.90625
1519468421.1236331,569,0.96875
1519468421.6326985,570,0.90625
1519468422.1283548,571,0.9375
1519468422.6289072,572,0.875
1519468423.1858337,573,0.9375
1519468423.7063155,574,0.96875
1519468424.2027237,575,0.875
1519468425.2410874,577,0.8125
1519468425.7324727,578,1.0
1519468426.2347312,579,1.0
1519468426.7263052,580,0.96875
1519468427.2282732,581,1.0
1519468427.7407045,582,0.90625
1519468428.2342558,583,1.0
1519468428.7298114,584,0.96875
1519468429.2375784,585,0.90625
1519468429.7339463,586,0.9375
1519468430.2355058,587,0.96875
1519468430.7424026,588,0.8125
1519468431.246384,589,0.875
1519468431.7521918,590,0.9375
1519468432.741613,592,0.96875
1519468433.3322861,593,0.84375
1519468433.8241925,594,0.96875
1519468434.826642,596,1.0
1519468435.3981194,597,0.96875
1519468435.9003077,598,0.96875
1519468436.3935177,599,0.875
1519468436.7042089,600,1.0
1519468439.6533198,601,0.9375
1519468440.1599166,602,0.96875
1519468440.657941,603,0.96875
1519468441.1645744,604,0.875
1519468441.655814,605,0.84375
1519468442.1705523,606,0.9375
1519468442.6613448,607,0.78125
1519468443.6654818,609,0.9375
1519468444.6705122,611,0.9375
1519468445.1667848,612,0.84375
1519468445.6614926,613,0.96875
1519468447.175606,616,0.96875
1519468449.1939573,620,0.96875
1519468449.7255597,621,0.9375
1519468450.212906,622,0.96875
1519468450.7207756,623,0.9375
1519468451.2218745,624,0.90625
1519468451.7565973,625,0.90625
1519468452.2485251,626,0.9375
1519468452.737766,627,0.9375
1519468454.209891,630,0.9375
1519468454.7365117,631,0.9375
1519468455.244414,632,0.9375
1519468455.7425106,633,0.9375
1519468456.7572575,635,1.0
1519468457.2556047,636,0.9375
1519468457.7607937,637,0.9375
1519468458.7541537,639,0.96875
1519468459.2860262,640,0.9375
1519468459.8026226,641,0.96875
1519468460.2941942,642,0.90625
1519468460.8149614,643,1.0
1519468461.344678,644,0.9375
1519468461.8759565,645,0.9375
1519468462.366754,646,1.0
1519468462.8575006,647,1.0
1519468463.3743403,648,0.90625
1519468463.8664844,649,0.875
1519468464.3565047,650,0.96875
1519468464.8475227,651,0.875
1519468465.3550382,652,0.9375
1519468465.8584933,653,0.9375
1519468466.3773434,654,0.9375
1519468467.8644485,657,0.90625
1519468468.3677268,658,1.0
1519468468.8725843,659,0.96875
1519468469.1851785,660,1.0
1519468472.1425657,661,0.96875
1519468472.6418312,662,0.9375
1519468473.13295,663,1.0
1519468473.6205924,664,0.8125
1519468474.1169324,665,0.96875
1519468474.6181538,666,1.0
1519468475.107957,667,0.84375
1519468475.6203392,668,0.9375
1519468476.1107337,669,1.0
1519468476.6100419,670,0.9375
1519468477.619064,672,0.9375
1519468478.1111162,673,0.9375
1519468478.6094697,674,0.9375
1519468479.1153476,675,1.0
1519468479.610517,676,0.84375
1519468480.1186945,677,1.0
1519468480.6215007,678,1.0
1519468481.142765,679,0.9375
1519468481.6338568,680,0.90625
1519468482.1262832,681,0.90625
1519468482.6236563,682,0.90625
1519468483.1260183,683,0.96875
1519468483.6424341,684,0.875
1519468484.1425598,685,0.96875
1519468484.633197,686,1.0
1519468485.146235,687,0.9375
1519468485.6399927,688,0.875
1519468486.1397593,689,1.0
1519468486.640933,690,1.0
1519468487.132572,691,0.9375
1519468488.1376889,693,0.96875
1519468489.1403036,695,0.9375
1519468490.1359377,697,0.90625
1519468491.609787,700,0.96875
1519468492.112974,701,0.875
1519468492.618348,702,0.90625
1519468493.1274276,703,1.0
1519468493.6188812,704,0.96875
1519468494.1240587,705,0.9375
1519468494.6315086,706,0.96875
1519468495.1321461,707,1.0
1519468495.638816,708,0.9375
1519468496.1446848,709,0.9375
1519468496.6525993,710,1.0
1519468497.144443,711,0.90625
1519468497.6515312,712,0.96875
1519468499.1559756,715,0.96875
1519468499.6602066,716,1.0
1519468500.1498926,717,0.96875
1519468501.1495636,719,0.96875
1519468501.461189,720,1.0
1519468504.4627323,721,0.90625
1519468504.9671478,722,0.96875
1519468505.4681606,723,1.0
1519468505.9741008,724,0.90625
1519468506.4722586,725,0.96875
1519468506.967934,726,1.0
1519468507.497147,727,0.84375
1519468508.4875295,729,1.0
1519468508.9857812,730,0.96875
1519468509.4824338,731,0.96875
1519468509.9801958,732,0.96875
1519468510.47857,733,1.0
1519468511.4752436,735,0.96875
1519468511.9786096,736,0.9375
1519468512.4731607,737,0.9375
1519468512.974124,738,0.9375
1519468513.468567,739,0.96875
1519468513.9731605,740,0.9375
1519468514.4660342,741,0.9375
1519468514.9580352,742,0.9375
1519468515.469227,743,0.9375
1519468515.9609075,744,0.9375
1519468516.4663491,745,0.9375
1519468516.9581017,746,0.96875
1519468517.4484937,747,0.96875
1519468517.9395418,748,0.9375
1519468518.9412649,750,0.9375
1519468519.4495554,751,1.0
1519468519.9684498,752,0.96875
1519468520.4757955,753,0.9375
1519468520.979564,754,1.0
1519468521.4746778,755,0.90625
1519468521.9679394,756,0.96875
1519468522.4605289,757,0.96875
1519468523.952678,760,0.9375
1519468524.4903827,761,0.90625
1519468525.557095,763,0.96875
1519468526.0486577,764,0.96875
1519468526.5445192,765,0.96875
1519468527.0639021,766,0.9375
1519468527.5716298,767,1.0
1519468528.0632923,768,0.9375
1519468529.0678267,770,0.90625
1519468529.5565615,771,0.90625
1519468530.04776,772,0.96875
1519468530.5728734,773,1.0
1519468531.0641446,774,0.96875
1519468531.5744328,775,1.0
1519468532.0667396,776,0.96875
1519468532.561575,777,0.90625
1519468533.5584593,779,0.96875
1519468533.8701324,780,1.0
1519468536.8448718,781,0.96875
1519468537.3541245,782,0.96875
1519468537.8439844,783,1.0
1519468538.348899,784,0.90625
1519468538.8386464,785,0.9375
1519468539.3463032,786,0.96875
1519468539.836988,787,0.8125
1519468540.3422735,788,0.875
1519468540.856373,789,1.0
1519468541.3506029,790,0.96875
1519468541.8442495,791,0.90625
1519468542.3450465,792,1.0
1519468542.8428051,793,0.96875
1519468543.3421485,794,0.9375
1519468543.837545,795,1.0
1519468544.3455937,796,1.0
1519468544.8375707,797,1.0
1519468545.3317928,798,0.9375
1519468545.8259275,799,0.96875
1519468546.3160837,800,0.96875
1519468546.8134196,801,1.0
1519468547.7984097,803,0.96875
1519468548.2887187,804,0.90625
1519468548.7880883,805,0.96875
1519468549.3191576,806,0.9375
1519468549.806985,807,1.0
1519468550.302778,808,1.0
1519468550.8003893,809,1.0
1519468551.293576,810,0.96875
1519468552.290509,812,0.96875
1519468552.7910783,813,1.0
1519468553.284839,814,0.96875
1519468553.7967331,815,0.9375
1519468554.301434,816,0.9375
1519468554.8022897,817,0.9375
1519468555.7923815,819,0.96875
1519468556.301416,820,0.96875
1519468556.8087401,821,1.0
1519468557.363717,822,0.875
1519468558.3582523,824,1.0
1519468558.8469336,825,1.0
1519468559.337549,826,1.0
1519468559.8403568,827,0.96875
1519468560.8543923,829,0.96875
1519468561.3424115,830,1.0
1519468561.8323765,831,0.9375
1519468562.332129,832,1.0
1519468562.8334084,833,0.96875
1519468563.3317018,834,0.90625
1519468563.8221917,835,1.0
1519468564.3164885,836,1.0
1519468564.8113012,837,0.96875
1519468565.3187644,838,0.96875
1519468565.812878,839,1.0
1519468566.1233716,840,0.9411764740943909
1519468569.1004937,841,0.96875
1519468570.1023781,843,1.0
1519468570.5896428,844,0.96875
1519468571.5809472,846,0.9375
1519468572.088703,847,0.9375
1519468572.5899808,848,0.96875
1519468573.0823898,849,1.0
1519468574.1012332,851,0.96875
1519468574.5895212,852,1.0
1519468575.0777755,853,0.96875
1519468575.569656,854,0.96875
1519468576.589934,856,1.0
1519468577.5977106,858,1.0
1519468578.5914512,860,0.96875
1519468579.0866876,861,0.96875
1519468579.6273081,862,0.96875
1519468580.1330972,863,1.0
1519468580.632938,864,1.0
1519468582.6217155,868,0.96875
1519468583.1253355,869,1.0
1519468583.6372945,870,0.96875
1519468584.1426547,871,0.96875
1519468584.6491315,872,0.96875
1519468585.658378,874,1.0
1519468586.1568365,875,0.90625
1519468586.6496546,876,1.0
1519468587.1500843,877,1.0
1519468587.641651,878,0.96875
1519468588.1414156,879,1.0
1519468588.6316361,880,0.96875
1519468589.1353002,881,0.96875
1519468589.6329746,882,0.90625
1519468590.1357338,883,1.0
1519468591.1358366,885,1.0
1519468591.627147,886,1.0
1519468592.1193862,887,1.0
1519468592.6452968,888,0.9375
1519468593.1396737,889,0.96875
1519468593.6305256,890,0.9375
1519468594.1776338,891,1.0
1519468594.6892219,892,1.0
1519468595.1944487,893,0.96875
1519468595.7032566,894,0.96875
1519468596.1947007,895,1.0
1519468596.7029033,896,1.0
1519468597.2058418,897,0.96875
1519468597.6970198,898,0.9375
1519468598.1874344,899,1.0
1519468598.499251,900,0.9411764740943909
1519468602.4166749,901,1.0
1519468603.3913164,903,0.96875
1519468603.8809988,904,0.96875
1519468604.3774328,905,0.9375
1519468604.887426,906,0.96875
1519468605.3804474,907,0.90625
1519468605.8719487,908,0.9375
1519468606.3642697,909,1.0
1519468606.8649554,910,0.96875
1519468607.3765368,911,1.0
1519468607.87574,912,0.9375
1519468608.3674474,913,1.0
1519468608.871618,914,0.96875
1519468609.8906436,916,1.0
1519468610.3824825,917,1.0
1519468610.878536,918,1.0
1519468611.3820612,919,0.96875
1519468612.3625154,921,1.0
1519468612.8693712,922,1.0
1519468613.3679636,923,0.96875
1519468613.8585727,924,0.96875
1519468614.3579466,925,1.0
1519468614.8478136,926,1.0
1519468615.8538606,928,1.0
1519468616.356613,929,0.96875
1519468617.344324,931,1.0
1519468617.8512828,932,1.0
1519468618.359703,933,1.0
1519468618.8550236,934,1.0
1519468619.3529606,935,1.0
1519468619.8559592,936,0.96875
1519468620.8418183,938,1.0
1519468621.8301103,940,0.9375
1519468622.8249977,942,0.96875
1519468623.3399892,943,1.0
1519468623.8789396,944,0.96875
1519468624.3808599,945,1.0
1519468624.8707838,946,1.0
1519468625.864248,948,1.0
1519468626.363216,949,0.96875
1519468626.858041,950,1.0
1519468627.8401995,952,0.96875
1519468628.3340783,953,1.0
1519468628.8381298,954,1.0
1519468629.3410387,955,1.0
1519468630.3569956,957,1.0
1519468630.8563867,958,0.96875
1519468631.3496308,959,0.96875
1519468631.6641738,960,1.0
1519468635.9600732,961,0.96875
1519468636.461133,962,1.0
1519468636.9513485,963,1.0
1519468637.4532855,964,0.96875
1519468637.9581163,965,0.9375
1519468638.4544213,966,1.0
1519468638.9433932,967,0.96875
1519468639.449373,968,1.0
1519468640.4475956,970,1.0
1519468641.426462,972,0.96875
1519468641.9226842,973,1.0
1519468642.9142241,975,1.0
1519468643.4072921,976,0.9375
1519468643.9003868,977,1.0
1519468644.4065773,978,1.0
1519468644.899796,979,0.9375
1519468645.3939793,980,1.0
1519468645.8964155,981,0.96875
1519468646.3979735,982,1.0
1519468646.887194,983,1.0
1519468647.402347,984,0.96875
1519468647.9059315,985,1.0
1519468648.394971,986,0.9375
1519468649.3761969,988,0.9375
1519468649.8754392,989,1.0
1519468650.3773723,990,1.0
1519468650.8701975,991,1.0
1519468651.3777964,992,1.0
1519468651.866038,993,1.0
1519468652.9178004,995,1.0
1519468653.906811,997,1.0
1519468654.401733,998,1.0
1519468655.3893483,1000,1.0
1519468655.8844447,1001,0.96875
1519468656.3882155,1002,0.9375
1519468656.8777945,1003,1.0
1519468657.3683565,1004,1.0
1519468657.8699684,1005,0.96875
1519468658.3920684,1006,1.0
1519468659.413148,1008,1.0
1519468659.9154618,1009,0.96875
1519468660.4045403,1010,1.0
1519468661.4093547,1012,1.0
1519468661.8997934,1013,1.0
1519468662.393323,1014,1.0
1519468662.8947008,1015,1.0
1519468663.886913,1017,0.96875
1519468664.3925805,1018,0.96875
1519468664.8814461,1019,0.96875
1519468665.1974204,1020,0.8823529481887817
1519468668.6694345,1022,1.0
1519468669.1615841,1023,1.0
1519468669.6670914,1024,0.96875
1519468670.1786137,1025,0.9375
1519468670.7000124,1026,1.0
1519468671.211942,1027,0.90625
1519468671.7047458,1028,1.0
1519468672.690166,1030,0.9375
1519468673.1940672,1031,1.0
1519468673.71492,1032,1.0
1519468674.2059286,1033,1.0
1519468674.7128284,1034,0.96875
1519468675.2129092,1035,1.0
1519468675.7146099,1036,0.9375
1519468676.2069438,1037,1.0
1519468676.6990392,1038,0.9375
1519468677.1978474,1039,1.0
1519468677.710709,1040,0.96875
1519468678.2112482,1041,1.0
1519468678.7031574,1042,0.96875
1519468679.2007675,1043,1.0
1519468679.6912713,1044,1.0
1519468680.2062154,1045,1.0
1519468680.6989224,1046,0.96875
1519468681.680217,1048,1.0
1519468682.168094,1049,1.0
1519468682.6688566,1050,1.0
1519468683.167391,1051,1.0
1519468683.6661558,1052,0.96875
1519468684.1670322,1053,1.0
1519468685.1882896,1055,1.0
1519468685.691272,1056,0.96875
1519468686.1842983,1057,1.0
1519468686.6807775,1058,1.0
1519468687.1820972,1059,1.0
1519468689.2000911,1063,1.0
1519468689.689461,1064,1.0
1519468690.1944969,1065,1.0
1519468690.7141452,1066,1.0
1519468691.2255926,1067,1.0
1519468691.7235105,1068,1.0
1519468692.227618,1069,0.96875
1519468692.7193716,1070,1.0
1519468693.2076106,1071,1.0
1519468693.717126,1072,1.0
1519468694.2446811,1073,0.96875
1519468694.7410731,1074,1.0
1519468695.2309277,1075,1.0
1519468695.7192705,1076,1.0
1519468696.2197156,1077,1.0
1519468696.7124329,1078,1.0
1519468697.2121227,1079,0.9375
1519468697.5242143,1080,1.0
