Wall time,Step,Value
1519513968.578715,168,0.5807915329933167
1519513969.2470992,169,0.406521737575531
1519513969.9014606,170,0.3670857548713684
1519513971.2560947,172,0.5619973540306091
1519513971.9255147,173,0.5103635787963867
1519513972.580135,174,0.31609106063842773
1519513973.889847,176,0.4163435697555542
1519513974.5681872,177,0.4249853193759918
1519513975.2220027,178,0.48735496401786804
1519513975.8928494,179,0.2903845012187958
1519513981.7373972,181,0.42486849427223206
1519513982.4143107,182,0.3259332776069641
1519513983.073343,183,0.26039063930511475
1519513983.7357419,184,0.7690553665161133
1519513984.4062464,185,0.4612840414047241
1519513985.0687351,186,0.629326581954956
1519513985.7433481,187,0.8016261458396912
1519513986.4067266,188,0.4884253740310669
1519513987.0714636,189,0.3630684018135071
1519513988.3887582,191,0.4060419499874115
1519513989.044751,192,0.46746087074279785
1519513991.040516,195,0.4665507674217224
1519513993.7000976,199,0.3980411887168884
1519513994.3562987,200,0.39424964785575867
1519513995.6752279,202,0.5378175973892212
1519513996.3483682,203,0.4508030414581299
1519513997.0228827,204,0.4136247932910919
1519513998.3589282,206,0.4393550753593445
1519513999.024425,207,0.49281591176986694
1519513999.6858606,208,0.5287179350852966
1519514000.354988,209,0.3150504231452942
1519514001.0192652,210,0.3319156765937805
1519514003.0237489,213,0.37174272537231445
1519514003.678318,214,0.37044015526771545
1519514004.3337722,215,0.49318382143974304
1519514004.992855,216,0.4386662244796753
1519514005.6552274,217,0.47356200218200684
1519514006.3248467,218,0.3453976511955261
1519514006.983953,219,0.26922357082366943
1519514007.637102,220,0.32769009470939636
1519514008.3094857,221,0.32829511165618896
1519514008.961804,222,0.5202274322509766
1519514009.6128051,223,0.22448645532131195
1519514010.2729378,224,0.26804327964782715
1519514011.605093,226,0.2869873642921448
1519514012.2788966,227,0.3249403238296509
1519514012.9435813,228,0.6302776336669922
1519514014.2759438,230,0.27463799715042114
1519514014.9309022,231,0.8339102268218994
1519514015.5861995,232,0.43003857135772705
1519514016.2497613,233,0.3536694645881653
1519514016.9210393,234,0.27193090319633484
1519514017.5897021,235,0.3024459779262543
1519514018.2527537,236,0.36183178424835205
1519514019.5833087,238,0.41610604524612427
1519514020.249511,239,0.27303043007850647
1519514025.533146,241,0.4400983154773712
1519514026.1903398,242,0.30488523840904236
1519514026.856726,243,0.34406018257141113
1519514028.2101016,245,0.4591223895549774
1519514028.8792758,246,0.41802674531936646
1519514029.577893,247,0.7762045860290527
1519514030.2408967,248,0.31095629930496216
1519514030.9060388,249,0.199151873588562
1519514031.5709357,250,0.3441501259803772
1519514032.2297873,251,0.423527330160141
1519514032.900596,252,0.41213786602020264
1519514033.5585005,253,0.43449512124061584
1519514034.2206192,254,0.7724061012268066
1519514034.8871064,255,0.3001432418823242
1519514035.557037,256,0.5083576440811157
1519514036.2127633,257,0.3584199547767639
1519514037.5336974,259,0.3634102940559387
1519514038.216707,260,0.43032416701316833
1519514038.8958185,261,0.4379538893699646
1519514039.5696948,262,0.49818485975265503
1519514040.8946202,264,0.45219284296035767
1519514041.5645072,265,0.4623105823993683
1519514042.2179072,266,0.3722314238548279
1519514043.5437033,268,0.4664429724216461
1519514044.8660116,270,0.3747117519378662
1519514046.1896915,272,0.31291866302490234
1519514046.8543177,273,0.42899733781814575
1519514047.5122054,274,0.3167251944541931
1519514048.1700494,275,0.49772220849990845
1519514048.8314266,276,0.3723173141479492
1519514050.1545327,278,0.5377813577651978
1519514050.8271847,279,0.41818946599960327
1519514051.481657,280,0.3683791160583496
1519514052.1465755,281,0.3338621258735657
1519514052.8101208,282,0.4687509834766388
1519514053.4775784,283,0.22199760377407074
1519514054.141764,284,0.25578492879867554
1519514054.8193338,285,0.33265870809555054
1519514058.1494617,290,0.28185272216796875
1519514059.459145,292,0.43402567505836487
1519514060.12659,293,0.42570802569389343
1519514061.5010107,295,0.32559067010879517
1519514062.1690428,296,0.26664766669273376
1519514062.8215754,297,0.4032238721847534
1519514063.4924498,298,0.4180366098880768
1519514064.14791,299,0.30726027488708496
1519514064.5504255,300,0.3290760815143585
1519514068.4494438,301,0.38119450211524963
1519514069.1296983,302,0.3048688769340515
1519514069.7910633,303,0.27077245712280273
1519514070.4601552,304,0.7015841603279114
1519514071.1397111,305,0.4394327402114868
1519514073.1215785,308,0.3603999614715576
1519514073.7875392,309,0.27063703536987305
1519514074.4608407,310,0.3586828112602234
1519514075.1296675,311,0.5336464047431946
1519514075.8002543,312,0.37813472747802734
1519514077.12721,314,0.7391761541366577
1519514077.7864895,315,0.4279705882072449
1519514078.449215,316,0.5571135878562927
1519514079.1040504,317,0.3745613694190979
1519514079.7574701,318,0.3458014726638794
1519514080.4324093,319,0.36190950870513916
1519514081.0919685,320,0.29586735367774963
1519514081.7650983,321,0.4180229902267456
1519514082.4820466,322,0.4970361292362213
1519514083.1584735,323,0.31699806451797485
1519514083.8154452,324,0.44587963819503784
1519514084.4833384,325,0.38819658756256104
1519514085.1581185,326,0.4563088119029999
1519514085.813918,327,0.4093684256076813
1519514086.4878118,328,0.41229623556137085
1519514087.1474833,329,0.2890922427177429
1519514088.4859052,331,0.32236340641975403
1519514089.1604257,332,0.29474109411239624
1519514090.4871655,334,0.29832178354263306
1519514091.8248997,336,0.31767138838768005
1519514093.1637132,338,0.32459956407546997
1519514093.821984,339,0.38317692279815674
1519514094.4763494,340,0.30836814641952515
1519514095.133386,341,0.2959253787994385
1519514095.8026512,342,0.45337218046188354
1519514096.4583397,343,0.24298106133937836
1519514097.116884,344,0.3045608401298523
1519514097.7864964,345,0.36577773094177246
1519514098.448698,346,0.2656964659690857
1519514099.1150217,347,0.34914150834083557
1519514099.781636,348,0.5857730507850647
1519514100.4552205,349,0.39025911688804626
1519514101.118965,350,0.2651008665561676
1519514101.775434,351,0.6532576084136963
1519514102.444034,352,0.37808144092559814
1519514103.1124852,353,0.3818499445915222
1519514103.7812357,354,0.21017685532569885
1519514104.4402974,355,0.2710777223110199
1519514105.1312165,356,0.25005313754081726
1519514105.803805,357,0.34847742319107056
1519514106.47216,358,0.34324055910110474
1519514107.134209,359,0.2885764539241791
1519514107.5366979,360,0.31579405069351196
1519514111.4798443,361,0.4565059244632721
1519514112.1568654,362,0.21650108695030212
1519514112.8149931,363,0.2181026041507721
1519514113.4759054,364,0.6785160303115845
1519514114.1501937,365,0.4948562681674957
1519514114.8144343,366,0.46366313099861145
1519514115.4705374,367,0.7421296238899231
1519514116.1347797,368,0.32092317938804626
1519514116.7968805,369,0.25700345635414124
1519514118.1212466,371,0.3424796462059021
1519514118.7831273,372,0.3617073893547058
1519514120.1018655,374,0.6962425708770752
1519514120.7603178,375,0.37286239862442017
1519514121.4277377,376,0.47969865798950195
1519514122.093437,377,0.3189864158630371
1519514122.7605937,378,0.42761602997779846
1519514123.451428,379,0.3491407632827759
1519514124.120248,380,0.3015064597129822
1519514125.4476779,382,0.456500768661499
1519514126.1199017,383,0.2832517623901367
1519514127.459875,385,0.41409462690353394
1519514128.1255412,386,0.4014880657196045
1519514128.7917416,387,0.45536649227142334
1519514129.4959638,388,0.36120402812957764
1519514130.1550126,389,0.2754196524620056
1519514131.49525,391,0.3397526144981384
1519514132.1609883,392,0.27882498502731323
1519514132.8340597,393,0.3601369261741638
1519514133.5053637,394,0.2730010151863098
1519514134.8382878,396,0.3478547930717468
1519514135.4956355,397,0.33935630321502686
1519514136.1684933,398,0.3722526431083679
1519514136.8826709,399,0.3045351207256317
1519514137.5591762,400,0.3122580647468567
1519514138.903205,402,0.447262704372406
1519514139.5729558,403,0.1865168809890747
1519514140.243341,404,0.2072555422782898
1519514141.5768874,406,0.30256596207618713
1519514142.3237166,407,0.35628169775009155
1519514143.6707866,409,0.3790537714958191
1519514144.9983141,411,0.6904070377349854
1519514145.6612039,412,0.34079262614250183
1519514146.3166635,413,0.3703811764717102
1519514147.6336823,415,0.26034802198410034
1519514148.3081985,416,0.25025781989097595
1519514148.9747105,417,0.2720023989677429
1519514150.3130565,419,0.23921076953411102
1519514150.719114,420,0.25633153319358826
1519514154.7272184,421,0.46639055013656616
1519514155.3929229,422,0.21917685866355896
1519514156.0545642,423,0.2698897421360016
1519514156.7157364,424,0.6740283966064453
1519514157.3832192,425,0.5271191596984863
1519514158.7532492,427,0.7381428480148315
1519514160.0727954,429,0.21136564016342163
1519514161.413145,431,0.35417017340660095
1519514162.7646196,433,0.4342101216316223
1519514164.7616034,436,0.4751408100128174
1519514165.4570334,437,0.39523845911026
1519514166.8195693,439,0.3761591911315918
1519514167.5431654,440,0.48896336555480957
1519514168.2076302,441,0.3540378212928772
1519514168.8652055,442,0.3900061845779419
1519514169.5316455,443,0.2948462963104248
1519514170.8445923,445,0.3802461624145508
1519514171.506498,446,0.47350597381591797
1519514172.1712883,447,0.36187446117401123
1519514172.8551545,448,0.3378061354160309
1519514173.5156593,449,0.2801876962184906
1519514174.1800601,450,0.26733142137527466
1519514174.8469346,451,0.42234477400779724
1519514175.5135622,452,0.24760758876800537
1519514176.1734731,453,0.40081730484962463
1519514176.8380733,454,0.2778448462486267
1519514177.5012496,455,0.4573742747306824
1519514178.1737165,456,0.30825531482696533
1519514179.501569,458,0.356747567653656
1519514180.2535834,459,0.2981201410293579
1519514180.9348402,460,0.21469955146312714
1519514181.6022527,461,0.2163001000881195
1519514182.2607358,462,0.35550254583358765
1519514182.934086,463,0.17845852673053741
1519514183.5910945,464,0.3393650949001312
1519514184.2573695,465,0.3013658821582794
1519514184.9167585,466,0.19227492809295654
1519514185.574645,467,0.2999212443828583
1519514186.246311,468,0.48749977350234985
1519514186.8994155,469,0.4037298560142517
1519514187.576412,470,0.18613164126873016
1519514188.2415898,471,0.5353750586509705
1519514188.8960655,472,0.33325159549713135
1519514189.572639,473,0.4191941022872925
1519514190.2292595,474,0.21527259051799774
1519514190.892405,475,0.24876272678375244
1519514191.5612197,476,0.2514486610889435
1519514192.8939607,478,0.44624149799346924
1519514193.5616457,479,0.33863264322280884
1519514199.296656,483,0.3231815993785858
1519514199.9603524,484,0.7593032121658325
1519514200.6305256,485,0.4350128173828125
1519514201.3081203,486,0.35190823674201965
1519514201.9624805,487,0.6833339333534241
1519514202.6170104,488,0.37651270627975464
1519514203.2814412,489,0.26421234011650085
1519514203.9409235,490,0.25737735629081726
1519514205.265832,492,0.24972733855247498
1519514205.934902,493,0.5421460866928101
1519514206.6016266,494,0.5294771790504456
1519514208.580653,497,0.3232405185699463
1519514209.2388823,498,0.29687514901161194
1519514210.5765655,500,0.218075230717659
1519514212.5898695,503,0.29728764295578003
1519514213.2507312,504,0.45068851113319397
1519514213.9127102,505,0.41466471552848816
1519514214.5798848,506,0.3763248324394226
1519514215.2396195,507,0.35098209977149963
1519514215.8932078,508,0.3439278304576874
1519514216.557947,509,0.29153287410736084
1519514217.223021,510,0.2660013437271118
1519514217.8910818,511,0.4397397041320801
1519514218.5591614,512,0.29284238815307617
1519514219.2303948,513,0.317772775888443
1519514220.553868,515,0.5111600756645203
1519514221.2143438,516,0.29288679361343384
1519514221.883243,517,0.39808952808380127
1519514222.5695758,518,0.24129943549633026
1519514223.2301228,519,0.23440924286842346
1519514223.8939357,520,0.22393929958343506
1519514224.5557528,521,0.1759486347436905
1519514225.902253,523,0.19582121074199677
1519514226.5587723,524,0.24668145179748535
1519514227.2257273,525,0.3006436824798584
1519514227.908827,526,0.25282663106918335
1519514231.9124825,532,0.24484768509864807
1519514233.2310805,534,0.14005978405475616
1519514233.8960116,535,0.2238454669713974
1519514234.554381,536,0.2347874790430069
1519514235.2152872,537,0.28560787439346313
1519514235.8805618,538,0.4289950132369995
1519514236.5527115,539,0.28633052110671997
1519514236.9559424,540,0.240486279129982
1519514240.9697547,541,0.3367334306240082
1519514241.6467135,542,0.2675483226776123
1519514242.3087177,543,0.19732797145843506
1519514242.9786646,544,0.5809177160263062
1519514243.6641014,545,0.43713459372520447
1519514244.3172705,546,0.26836901903152466
1519514244.9761834,547,0.7053754329681396
1519514245.6319268,548,0.2745465338230133
1519514246.2919722,549,0.17638728022575378
1519514246.94577,550,0.23842880129814148
1519514248.2782664,552,0.3576135039329529
1519514248.9356024,553,0.48754820227622986
1519514249.5927734,554,0.6565747857093811
1519514250.9222167,556,0.4201972484588623
1519514251.5821695,557,0.28224754333496094
1519514252.240121,558,0.25395750999450684
1519514252.913392,559,0.3068264126777649
1519514253.5706847,560,0.28065025806427
1519514254.2345529,561,0.2916543781757355
1519514254.9034789,562,0.3447211980819702
1519514255.566429,563,0.26750388741493225
1519514256.2409499,564,0.3894447088241577
1519514256.908715,565,0.42683011293411255
1519514257.573434,566,0.39098650217056274
1519514258.2431686,567,0.30326923727989197
1519514258.9128466,568,0.32774972915649414
1519514259.588349,569,0.2248145043849945
1519514260.24907,570,0.17761754989624023
1519514260.9013836,571,0.32072970271110535
1519514261.5628452,572,0.2539975643157959
1519514262.2275376,573,0.39930614829063416
1519514262.8955884,574,0.16630245745182037
1519514263.6313412,575,0.5808963775634766
1519514264.971524,577,0.3339766263961792
1519514265.6295326,578,0.3193703293800354
1519514266.297713,579,0.2381238043308258
1519514266.951644,580,0.2071124166250229
1519514267.6192763,581,0.24277222156524658
1519514268.2880049,582,0.48613452911376953
1519514268.9521892,583,0.1469067931175232
1519514269.6141613,584,0.2615724802017212
1519514270.2758741,585,0.24863624572753906
1519514270.939715,586,0.24710683524608612
1519514271.6112785,587,0.2375551164150238
1519514272.2729025,588,0.4632556438446045
1519514272.962764,589,0.35801342129707336
1519514273.6169782,590,0.2514015734195709
1519514274.980986,592,0.3464522063732147
1519514275.6410904,593,0.3892359733581543
1519514276.2988412,594,0.18019428849220276
1519514277.6359959,596,0.2191188931465149
1519514278.2910092,597,0.26666414737701416
1519514278.9535503,598,0.4572466313838959
1519514279.6138952,599,0.32560789585113525
1519514280.018919,600,0.18123416602611542
1519514283.9906995,601,0.35068240761756897
1519514284.6629465,602,0.1940436065196991
1519514285.3196435,603,0.2794070839881897
1519514285.9891446,604,0.5643266439437866
1519514286.653922,605,0.3981837034225464
1519514287.327741,606,0.30100446939468384
1519514287.9854596,607,0.6357442140579224
1519514289.3155541,609,0.18341434001922607
1519514290.6445296,611,0.2937891483306885
1519514291.329099,612,0.35542958974838257
1519514291.982437,613,0.3713895380496979
1519514293.9830167,616,0.39233046770095825
1519514296.639912,620,0.39706701040267944
1519514297.308105,621,0.275881826877594
1519514297.9755187,622,0.3024500012397766
1519514298.6369228,623,0.3000771701335907
1519514299.301549,624,0.39528363943099976
1519514299.9585238,625,0.3282710611820221
1519514300.6201816,626,0.3909951448440552
1519514301.2861032,627,0.3223344087600708
1519514303.2855372,630,0.2176513373851776
1519514303.9545417,631,0.2545035481452942
1519514304.6285613,632,0.19316530227661133
1519514305.299362,633,0.31161731481552124
1519514306.6365523,635,0.4257274866104126
1519514307.3027542,636,0.2916349768638611
1519514307.9792657,637,0.3332670032978058
1519514309.317092,639,0.17802107334136963
1519514309.972415,640,0.19658762216567993
1519514310.6353307,641,0.16538380086421967
1519514311.3022876,642,0.503700852394104
1519514311.9596171,643,0.10256090760231018
1519514312.633999,644,0.18157827854156494
1519514313.30179,645,0.25858181715011597
1519514313.9696884,646,0.218878373503685
1519514314.6288877,647,0.2533576190471649
1519514315.2807906,648,0.5098908543586731
1519514315.9397655,649,0.29925990104675293
1519514316.594872,650,0.19914154708385468
1519514317.2753692,651,0.7061936259269714
1519514317.9346716,652,0.27870824933052063
1519514318.5969508,653,0.4912908971309662
1519514319.2649686,654,0.17859245836734772
1519514321.2320201,657,0.2570430040359497
1519514321.894688,658,0.33145493268966675
1519514322.5643487,659,0.25020918250083923
1519514322.9675055,660,0.18155968189239502
1519514327.9438565,661,0.3696664273738861
1519514328.6143734,662,0.21024547517299652
1519514329.2865682,663,0.23022761940956116
1519514329.9548724,664,0.42444300651550293
1519514330.6122437,665,0.40422719717025757
1519514331.2685792,666,0.27345141768455505
1519514331.9339359,667,0.662024974822998
1519514332.6014755,668,0.28310295939445496
1519514333.2689452,669,0.1523955762386322
1519514333.937529,670,0.24668577313423157
1519514335.2653282,672,0.32004570960998535
1519514335.9270654,673,0.5023998618125916
1519514336.5982237,674,0.5404749512672424
1519514337.2525253,675,0.3060705065727234
1519514337.9115455,676,0.3695194721221924
1519514338.5675473,677,0.253613144159317
1519514339.2467945,678,0.25717151165008545
1519514339.9107833,679,0.21984007954597473
1519514340.5632,680,0.3113045394420624
1519514341.2220097,681,0.2277711182832718
1519514341.8810227,682,0.3380034565925598
1519514342.5393744,683,0.226021409034729
1519514343.1896482,684,0.3548591136932373
1519514343.8629901,685,0.3249971866607666
1519514344.5186853,686,0.3192121386528015
1519514345.1919374,687,0.3321656882762909
1519514345.861707,688,0.31079959869384766
1519514346.5416586,689,0.28964924812316895
1519514347.1954708,690,0.20365455746650696
1519514347.855927,691,0.3294103145599365
1519514349.189645,693,0.21376550197601318
1519514350.5262804,695,0.29337549209594727
1519514351.8635302,697,0.3579268455505371
1519514353.8458662,700,0.14055199921131134
1519514354.5012746,701,0.21334370970726013
1519514355.1975944,702,0.5059330463409424
1519514355.856597,703,0.15679408609867096
1519514356.5192504,704,0.19510824978351593
1519514357.176617,705,0.2586851119995117
1519514357.8447204,706,0.16203869879245758
1519514358.5125666,707,0.17506812512874603
1519514359.1816213,708,0.38706138730049133
1519514359.8552253,709,0.3532217741012573
1519514360.5136576,710,0.23018638789653778
1519514361.1713717,711,0.47746533155441284
1519514361.8414114,712,0.29737234115600586
1519514363.81619,715,0.18498125672340393
1519514364.4719763,716,0.1950204074382782
1519514365.145271,717,0.2898936867713928
1519514366.4569018,719,0.2725341320037842
1519514366.862619,720,0.19874034821987152
1519514371.8290493,721,0.2991279661655426
1519514372.5062075,722,0.27321672439575195
1519514373.1743906,723,0.24249055981636047
1519514373.8344445,724,0.5177242755889893
1519514374.489947,725,0.3214358687400818
1519514375.1518173,726,0.19619081914424896
1519514375.8043773,727,0.5949798226356506
1519514377.1290271,729,0.1440768539905548
1519514377.7854142,730,0.1980678290128708
1519514378.4541454,731,0.2584382891654968
1519514379.1189206,732,0.3290356397628784
1519514379.7805817,733,0.387508362531662
1519514381.0995524,735,0.24020501971244812
1519514381.7519495,736,0.23849201202392578
1519514382.4064765,737,0.23429957032203674
1519514383.0865273,738,0.25002217292785645
1519514383.7519188,739,0.2618866562843323
1519514384.4135635,740,0.24413831532001495
1519514385.092536,741,0.37037426233291626
1519514385.7432425,742,0.18376530706882477
1519514386.3987765,743,0.23451736569404602
1519514387.1107347,744,0.2997007966041565
1519514387.7676582,745,0.28404244780540466
1519514388.4251995,746,0.31888651847839355
1519514389.1066082,747,0.19322040677070618
1519514389.7744584,748,0.26827242970466614
1519514391.1131186,750,0.22118990123271942
1519514391.7743618,751,0.31104111671447754
1519514392.4483452,752,0.2702030539512634
1519514393.1116185,753,0.2567937672138214
1519514393.7909045,754,0.3602604269981384
1519514394.4498851,755,0.30715668201446533
1519514395.1165478,756,0.2109380066394806
1519514395.7824514,757,0.31287068128585815
1519514397.7694674,760,0.14206840097904205
1519514398.4333835,761,0.19206346571445465
1519514399.750408,763,0.14049041271209717
1519514400.407685,764,0.1832101047039032
1519514401.073981,765,0.21113495528697968
1519514401.7359357,766,0.13111676275730133
1519514402.4082918,767,0.16929224133491516
1519514403.0669477,768,0.40372127294540405
1519514404.3883843,770,0.15573245286941528
1519514405.0607266,771,0.4113594591617584
1519514405.724207,772,0.24590854346752167
1519514406.389061,773,0.2771507799625397
1519514407.0530071,774,0.1811438798904419
1519514407.7104392,775,0.11335940659046173
1519514408.3906941,776,0.14332357048988342
1519514409.0547318,777,0.17575311660766602
1519514410.3816164,779,0.25824466347694397
1519514410.7864285,780,0.19072449207305908
1519514414.7247012,781,0.29616791009902954
1519514415.4265263,782,0.1562185287475586
1519514416.090145,783,0.21451394259929657
1519514416.7485783,784,0.3979026973247528
1519514417.408414,785,0.37590134143829346
1519514418.0716324,786,0.20055170357227325
1519514418.744149,787,0.5095424652099609
1519514419.4190514,788,0.2516025900840759
1519514420.0831258,789,0.1855425238609314
1519514420.7524204,790,0.21406172215938568
1519514421.4131799,791,0.3401888608932495
1519514422.0774028,792,0.27302515506744385
1519514422.742382,793,0.25977128744125366
1519514423.4040763,794,0.41859111189842224
1519514424.0725448,795,0.2683403491973877
1519514424.7392724,796,0.27435269951820374
1519514425.393261,797,0.19099962711334229
1519514426.071246,798,0.23062148690223694
1519514426.7428606,799,0.3152344822883606
1519514427.3975601,800,0.23761457204818726
1519514428.051937,801,0.22488349676132202
1519514429.3685997,803,0.21228520572185516
1519514430.0201228,804,0.22006738185882568
1519514430.68189,805,0.2452981173992157
1519514431.3533158,806,0.34312939643859863
1519514432.0144095,807,0.27564531564712524
1519514432.681406,808,0.3784862160682678
1519514433.338158,809,0.2004764825105667
1519514434.0023487,810,0.20331797003746033
1519514435.3390508,812,0.18472623825073242
1519514436.010924,813,0.17216143012046814
1519514436.6809769,814,0.13690873980522156
1519514437.3499577,815,0.28459081053733826
1519514438.0129147,816,0.15335875749588013
1519514438.6823475,817,0.33261385560035706
1519514440.0192544,819,0.18428200483322144
1519514440.6973412,820,0.15619315207004547
1519514441.3496232,821,0.2387162148952484
1519514442.0362122,822,0.3827347755432129
1519514443.3530324,824,0.23130331933498383
1519514444.0208774,825,0.21413101255893707
1519514444.6882868,826,0.127169668674469
1519514445.3517544,827,0.1566862165927887
1519514446.6715074,829,0.26113763451576233
1519514447.3287141,830,0.2249278426170349
1519514447.9944701,831,0.4743500053882599
1519514448.6610863,832,0.14719410240650177
1519514449.3276713,833,0.23436647653579712
1519514449.9918048,834,0.11624555289745331
1519514450.6560438,835,0.2649579644203186
1519514451.3107276,836,0.16167587041854858
1519514451.9844394,837,0.20145262777805328
1519514452.6600785,838,0.31802117824554443
1519514453.3403482,839,0.2423105239868164
1519514453.7415638,840,0.19489629566669464
1519514457.7097502,841,0.3306535482406616
1519514459.0375097,843,0.15303558111190796
1519514459.7177732,844,0.3621686100959778
1519514461.0405536,846,0.2664114236831665
1519514461.7105014,847,0.5060622692108154
1519514462.3926694,848,0.2504367530345917
1519514463.045371,849,0.12207166850566864
1519514464.4438796,851,0.25306984782218933
1519514465.1151385,852,0.24239405989646912
1519514465.7975702,853,0.3976563811302185
1519514466.4664798,854,0.23826178908348083
